"id","vid","relation","official"
v619,v618,seq,true
v619,v643,char,true
v620,v618,preq,true
v620,v621,side,true
v620,v622,seq,true
v620,v10698,char,false
v621,v620,par,true
v622,v620,preq,true
v622,v18039,seq,true
v626,v1665,ser,true
v627,v1475,char,true
v627,v2969,char,true
v627,v7084,char,true
v628,v2969,seq,true
v628,v7084,char,true
v629,v1307,fan,true
v629,v3271,seq,true
v641,v4016,preq,true
v641,v7434,fan,true
v641,v8439,ser,true
v642,v1716,ser,true
v642,v1717,preq,true
v642,v61431,char,true
v643,v106,char,true
v643,v619,char,true
v643,v1716,preq,true
v643,v1717,preq,true
v644,v10698,char,false
v645,v131,char,true
v646,v647,fan,true
v647,v445,orig,true
v647,v646,orig,true
v648,v1756,fan,true
v661,v20270,alt,true
v661,v31395,ser,true
v664,v665,fan,true
v664,v2199,set,true
v664,v2544,preq,true
v664,v4886,seq,true
v664,v7404,fan,true
v664,v8175,char,true
v664,v11983,side,true
v665,v664,orig,true
v666,v529,char,true
v666,v1478,fan,true
v666,v5937,fan,true
v667,v147,preq,true
v667,v2320,ser,true
v668,v831,side,true
v670,v51,ser,true
v674,v47947,fan,true
v675,v799,set,true
v675,v1300,set,true
v675,v4059,ser,true
v675,v4512,fan,true
v680,v2532,ser,true
v682,v479,char,true
v682,v491,char,true
v682,v683,ser,true
v682,v684,fan,true
v682,v4984,ser,true
v683,v182,ser,true
v683,v479,char,true
v683,v491,char,true
v683,v682,ser,true
v683,v684,fan,true
v684,v182,orig,true
v684,v682,orig,true
v684,v683,orig,true
v686,v1575,ser,true
v686,v1582,preq,true
v688,v4762,seq,true
v688,v4793,preq,true
v689,v511,set,true
v689,v690,fan,true
v689,v1547,set,true
v689,v10805,set,true
v689,v12983,set,true
v690,v689,orig,true
v692,v998,alt,true
v696,v4564,char,true
v696,v4565,char,true
v697,v4617,seq,true
v700,v2133,seq,true
v700,v3544,char,false
v700,v15062,preq,true
v700,v53244,char,false
v701,v37531,seq,false
v702,v1442,fan,true
v703,v12322,ser,true
v704,v339,preq,true
v704,v6581,char,true
v704,v7422,seq,true
v710,v98,ser,true
v711,v715,seq,true
v711,v5136,set,false
v711,v5728,char,false
v711,v9263,alt,false
v711,v12515,alt,false
v711,v15125,ser,true
v711,v15576,alt,false
v711,v15700,set,false
v711,v21002,char,false
v711,v23888,set,false
v711,v25137,alt,false
v711,v31305,set,false
v711,v31324,alt,false
v711,v32716,set,false
v711,v36039,ser,false
v711,v46593,char,false
v711,v53133,char,false
v711,v59204,char,false
v711,v61795,char,false
v711,v61827,preq,false
v713,v270,preq,true
v713,v714,seq,true
v714,v713,preq,true
v714,v4794,seq,true
v715,v711,preq,true
v715,v716,seq,true
v715,v5981,seq,false
v715,v15842,char,false
v715,v53133,char,false
v716,v715,preq,true
v716,v717,seq,true
v716,v1719,side,true
v716,v5633,seq,false
v716,v5981,preq,false
v716,v15119,side,true
v716,v21309,char,false
v716,v30153,seq,false
v716,v60231,seq,false
v717,v716,preq,true
v717,v5632,seq,false
v717,v9889,seq,true
v717,v13735,seq,false
v717,v14644,seq,false
v717,v29913,seq,false
v717,v51757,char,false
v717,v61724,alt,false
v718,v2124,seq,true
v723,v498,seq,true
v723,v2376,preq,true
v725,v19586,alt,false
v727,v728,ser,true
v728,v727,ser,true
v729,v1085,set,true
v729,v2747,char,true
v729,v4429,fan,true
v729,v18759,set,true
v729,v52881,side,true
v729,v55744,seq,true
v731,v991,side,true
v731,v1435,seq,true
v731,v1495,side,true
v731,v1497,ser,true
v731,v3235,side,true
v731,v3921,set,true
v731,v7747,ser,true
v731,v8606,set,true
v731,v16106,char,true
v731,v17708,preq,true
v731,v25236,ser,true
v731,v29016,char,false
v732,v6239,char,true
v732,v7835,char,true
v735,v736,seq,true
v736,v735,preq,true
v737,v738,seq,true
v738,v737,preq,true
v738,v3456,seq,true
v739,v152,set,true
v739,v2662,set,true
v740,v147,char,true
v741,v3334,seq,true
v743,v744,char,true
v744,v39,char,true
v744,v40,char,true
v744,v91,char,true
v744,v743,char,true
v745,v746,alt,true
v745,v747,char,true
v745,v749,char,true
v745,v3894,char,true
v745,v37526,char,false
v746,v745,alt,true
v746,v747,par,true
v746,v3190,char,true
v746,v10515,set,true
v746,v13938,char,false
v746,v13939,char,false
v746,v20493,alt,true
v746,v24563,char,true
v746,v26315,alt,true
v746,v29319,ser,true
v746,v29320,ser,true
v746,v29321,ser,true
v746,v31391,ser,true
v746,v32500,ser,true
v746,v34196,alt,true
v747,v745,char,true
v747,v746,side,true
v747,v748,char,true
v747,v20493,ser,true
v748,v747,char,true
v748,v3190,char,true
v748,v20493,seq,true
v749,v745,char,true
v751,v8020,fan,true
v751,v19611,side,true
v751,v21644,side,true
v755,v1348,seq,true
v755,v24778,fan,true
v759,v1661,seq,true
v760,v761,seq,true
v760,v762,side,true
v761,v760,preq,true
v761,v763,seq,true
v762,v760,par,true
v763,v761,preq,true
v763,v3307,seq,true
v764,v79,set,true
v764,v1617,fan,true
v768,v769,seq,true
v768,v7573,alt,true
v768,v11620,set,true
v769,v507,seq,true
v769,v768,preq,true
v769,v2232,set,true
v769,v7573,alt,true
v769,v62286,alt,true
v770,v557,seq,true
v770,v2836,preq,true
v770,v13999,alt,true
v772,v2605,alt,true
v772,v56148,fan,false
v775,v1755,ser,true
v776,v1896,set,true
v776,v3941,fan,true
v777,v11,set,true
v777,v7602,char,true
v777,v17909,char,true
v777,v52008,side,false
v777,v53095,char,false
v777,v56496,side,false
v780,v442,ser,true
v780,v11712,ser,true
v783,v450,set,true
v783,v3947,set,true
v788,v2674,seq,true
v788,v9855,fan,true
v793,v5240,set,true
v799,v675,set,true
v799,v1300,seq,true
v799,v4059,ser,true
v799,v26194,fan,true
v799,v38314,alt,true
v799,v42143,fan,true
v800,v3342,char,true
v801,v802,seq,true
v801,v10951,preq,true
v801,v14340,fan,true
v801,v31757,ser,false
v802,v801,preq,true
v802,v1347,side,true
v802,v25915,seq,true
v804,v805,side,true
v805,v804,par,true
v805,v1315,char,true
v805,v1447,char,true
v806,v1108,char,true
v806,v1148,alt,true
v806,v5450,seq,true
v806,v55506,set,false
v810,v515,preq,true
v810,v5922,seq,true
v810,v21002,char,false
v813,v193,char,true
v813,v4264,fan,true
v815,v816,side,true
v816,v815,par,true
v817,v130,ser,true
v818,v8175,char,true
v821,v565,set,true
v823,v2865,ser,true
v823,v7091,ser,true
v826,v38167,fan,true
v827,v1253,char,true
v827,v2560,fan,true
v828,v310,set,true
v828,v1375,fan,true
v828,v17388,seq,true
v828,v59406,preq,true
v831,v668,par,true
v833,v26,orig,true
v835,v6310,char,true
v840,v5575,char,true
v840,v8175,char,true
v842,v1141,seq,true
v843,v206,char,true
v849,v889,ser,true
v849,v1111,char,true
v849,v3102,side,true
v850,v1011,fan,true
v850,v7769,char,true
v850,v45304,char,false
v851,v14154,side,true
v852,v853,set,true
v852,v1316,set,true
v852,v11132,seq,true
v853,v852,set,true
v853,v1753,fan,true
v854,v855,char,true
v855,v854,char,true
v855,v17566,fan,true
v856,v1400,fan,true
v857,v19,ser,true
v857,v858,seq,true
v857,v14345,set,true
v857,v17403,char,false
v857,v37479,set,true
v857,v37684,char,false
v857,v54700,char,false
v858,v857,preq,true
v858,v2956,seq,true
v858,v54700,char,false
v860,v861,seq,true
v861,v860,preq,true
v861,v862,seq,true
v862,v861,preq,true
v862,v863,seq,true
v862,v3125,fan,true
v863,v862,preq,true
v863,v864,seq,true
v864,v863,preq,true
v864,v865,seq,true
v865,v864,preq,true
v869,v4,char,false
v869,v33,char,false
v869,v36,char,false
v873,v874,seq,true
v873,v2110,preq,true
v873,v2112,set,true
v873,v10180,ser,true
v873,v10181,fan,true
v874,v873,preq,true
v874,v10181,fan,true
v877,v5605,seq,true
v878,v879,ser,true
v878,v27619,ser,false
v879,v878,ser,true
v879,v4467,fan,true
v879,v4468,ser,true
v883,v2685,char,true
v883,v2686,char,true
v884,v885,seq,true
v884,v4156,ser,false
v885,v884,preq,true
v885,v886,seq,true
v885,v8461,char,false
v886,v885,preq,true
v886,v4853,seq,true
v886,v8461,char,false
v887,v1125,ser,true
v887,v3974,ser,true
v888,v889,ser,true
v888,v1111,char,true
v888,v1414,set,true
v888,v29954,alt,true
v889,v849,ser,true
v889,v888,ser,true
v889,v1111,char,true
v889,v6916,seq,true
v889,v17568,alt,true
v889,v59647,char,false
v890,v4536,set,true
v890,v6919,char,false
v890,v7478,ser,true
v892,v5937,char,true
v893,v1950,set,true
v893,v9309,seq,false
v893,v34192,alt,true
v893,v38040,char,false
v895,v4217,ser,true
v895,v15463,set,true
v897,v2162,side,true
v897,v13895,char,true
v898,v2187,fan,true
v899,v2310,ser,true
v899,v20057,fan,true
v903,v2093,fan,true
v912,v1958,char,true
v913,v3794,char,false
v913,v5912,ser,true
v913,v12215,seq,true
v915,v192,char,true
v915,v1136,seq,true
v915,v1507,fan,true
v915,v1509,char,true
v915,v8499,ser,true
v915,v11124,fan,true
v915,v11128,fan,true
v916,v515,orig,true
v916,v564,orig,true
v917,v2511,seq,true
v922,v926,seq,true
v923,v924,set,true
v924,v923,set,true
v925,v938,seq,true
v926,v922,preq,true
v926,v10700,seq,true
v927,v192,char,true
v927,v1507,fan,true
v927,v1509,char,true
v927,v11124,fan,true
v927,v14076,char,false
v929,v3009,par,true
v929,v15462,char,true
v933,v4827,char,true
v935,v8407,preq,true
v938,v925,preq,true
v938,v10700,seq,true
v941,v942,ser,true
v942,v941,ser,true
v944,v12762,side,true
v945,v21002,char,false
v945,v23682,char,false
v945,v24425,side,false
v945,v47035,side,false
v945,v47036,side,false
v945,v47038,side,false
v945,v47098,side,false
v945,v47637,preq,false
v945,v53591,side,false
v945,v54861,seq,false
v945,v55722,char,false
v947,v264,par,true
v947,v266,par,true
v947,v323,par,true
v947,v383,par,true
v951,v67,char,false
v952,v1358,seq,true
v952,v23943,alt,true
v958,v1111,char,true
v958,v2048,set,true
v961,v2839,ser,true
v966,v6314,preq,true
v967,v1496,side,true
v968,v174,ser,true
v968,v3244,fan,true
v968,v5256,ser,true
v969,v266,char,true
v970,v23275,char,false
v971,v1493,alt,true
v971,v16106,char,true
v972,v1327,fan,true
v972,v4880,set,true
v973,v48914,side,true
v975,v1079,ser,true
v975,v1230,ser,true
v976,v452,alt,true
v976,v3500,fan,true
v978,v8325,preq,true
v979,v369,char,true
v980,v4182,ser,true
v981,v982,fan,true
v982,v981,orig,true
v984,v187,orig,true
v988,v8406,seq,true
v989,v1438,char,true
v989,v11530,char,false
v989,v14936,char,true
v991,v731,par,true
v992,v43578,fan,true
v996,v4038,seq,true
v996,v7494,set,true
v998,v692,alt,true
v998,v50783,char,true
v1002,v1053,ser,true
v1002,v2938,fan,true
v1002,v5154,char,true
v1007,v6573,side,true
v1007,v13682,fan,true
v1008,v23411,side,true
v1008,v58013,alt,true
v1009,v11340,seq,true
v1009,v12478,fan,true
v1009,v16098,set,true
v1010,v46994,side,true
v1011,v850,orig,true
v1012,v1013,seq,true
v1013,v1012,preq,true
v1013,v1702,seq,true
v1014,v1015,seq,true
v1014,v24291,char,true
v1014,v26745,seq,false
v1014,v33582,preq,false
v1014,v37482,preq,false
v1014,v48569,alt,false
v1015,v1014,preq,true
v1015,v3631,seq,true
v1015,v10606,set,true
v1015,v24291,char,true
v1021,v2193,ser,true
v1022,v7414,fan,true
v1022,v8035,fan,true
v1023,v2940,fan,true
v1023,v7284,fan,true
v1025,v88,par,true
v1027,v417,ser,true
v1027,v2390,ser,true
v1027,v6310,char,true
v1027,v10797,fan,true
v1030,v9,preq,true
v1033,v1034,side,true
v1034,v1033,par,true
v1037,v254,ser,true
v1037,v1332,fan,true
v1037,v2837,fan,true
v1037,v19609,ser,true
v1038,v1267,ser,true
v1039,v5386,preq,true
v1043,v1045,preq,true
v1044,v1045,seq,true
v1045,v1043,seq,true
v1045,v1044,preq,true
v1046,v568,preq,true
v1046,v10919,seq,true
v1047,v1075,orig,true
v1051,v1053,ser,true
v1052,v7659,fan,true
v1052,v21647,set,true
v1053,v1002,ser,true
v1053,v1051,ser,true
v1054,v5706,ser,true
v1055,v1056,seq,true
v1055,v29252,side,true
v1056,v1055,preq,true
v1056,v29252,side,true
v1057,v6581,char,true
v1060,v1460,fan,true
v1060,v26721,ser,true
v1062,v2754,ser,true
v1064,v2699,alt,true
v1065,v1087,preq,true
v1065,v5743,seq,true
v1066,v1084,preq,true
v1066,v3084,seq,true
v1067,v12332,ser,true
v1068,v397,set,true
v1068,v1103,seq,true
v1070,v444,char,true
v1070,v2809,ser,true
v1071,v1078,preq,true
v1071,v2868,seq,true
v1071,v15978,char,true
v1072,v5937,char,true
v1073,v547,ser,true
v1073,v2968,ser,true
v1075,v1047,fan,true
v1075,v6973,fan,true
v1075,v12658,set,true
v1078,v1071,seq,true
v1078,v4582,char,true
v1078,v15978,char,true
v1078,v20667,alt,true
v1079,v975,ser,true
v1080,v311,char,true
v1080,v1111,char,true
v1080,v3105,char,true
v1080,v4693,preq,true
v1080,v4758,fan,true
v1080,v11292,seq,true
v1081,v1169,char,true
v1081,v3683,ser,true
v1081,v4494,ser,true
v1081,v4783,preq,true
v1081,v4854,char,true
v1081,v6599,fan,true
v1081,v7339,char,true
v1081,v16691,char,true
v1082,v258,char,true
v1083,v2296,char,true
v1083,v2341,preq,true
v1083,v33610,side,true
v1083,v33611,side,true
v1083,v33612,side,true
v1084,v1066,seq,true
v1085,v729,set,true
v1085,v2745,char,true
v1085,v2747,char,true
v1085,v14523,set,true
v1086,v450,set,true
v1086,v3947,seq,true
v1086,v26238,set,true
v1087,v1065,seq,true
v1089,v2268,ser,true
v1091,v6319,seq,true
v1091,v7398,fan,true
v1091,v25214,alt,false
v1091,v26385,alt,false
v1091,v29004,char,false
v1091,v29016,char,false
v1092,v2296,char,true
v1092,v16703,preq,true
v1093,v9669,alt,true
v1093,v33349,fan,true
v1095,v1111,char,true
v1095,v3105,char,true
v1096,v1097,seq,true
v1097,v1096,preq,true
v1097,v11756,seq,true
v1099,v105,alt,true
v1099,v16862,preq,true
v1102,v2546,fan,true
v1103,v1068,preq,true
v1103,v3272,ser,true
v1103,v50458,fan,true
v1104,v326,char,true
v1104,v328,set,true
v1104,v329,char,true
v1104,v1604,char,true
v1104,v8191,fan,true
v1104,v14425,char,true
v1105,v4881,char,true
v1106,v2496,alt,true
v1106,v6301,fan,true
v1106,v33349,fan,true
v1107,v444,char,true
v1107,v2714,set,true
v1108,v806,char,true
v1110,v1125,preq,true
v1110,v18486,seq,true
v1111,v163,char,true
v1111,v284,char,true
v1111,v298,char,true
v1111,v299,char,true
v1111,v311,char,true
v1111,v334,char,true
v1111,v487,char,true
v1111,v499,char,true
v1111,v849,char,true
v1111,v888,char,true
v1111,v889,char,true
v1111,v958,char,true
v1111,v1080,char,true
v1111,v1095,char,true
v1111,v1364,char,true
v1111,v1395,char,true
v1111,v1798,char,true
v1111,v1807,char,true
v1111,v1826,char,true
v1111,v1841,char,true
v1111,v1860,par,true
v1111,v2000,char,true
v1111,v2003,char,true
v1111,v2029,char,true
v1111,v2036,char,true
v1111,v2045,char,true
v1111,v2046,char,true
v1111,v2048,char,true
v1111,v2261,char,true
v1111,v2515,char,true
v1111,v3083,char,true
v1111,v3265,char,true
v1111,v4476,char,true
v1111,v4477,char,true
v1111,v4693,char,true
v1111,v4702,char,true
v1111,v4758,char,true
v1111,v4771,char,true
v1111,v7360,char,true
v1111,v7361,char,true
v1112,v2706,ser,true
v1112,v5807,ser,true
v1113,v4921,fan,true
v1115,v2209,side,true
v1115,v38052,seq,true
v1116,v5620,fan,true
v1117,v1945,seq,true
v1118,v1121,seq,true
v1118,v2497,char,true
v1118,v11727,char,false
v1119,v4832,char,true
v1119,v5939,seq,true
v1119,v11135,fan,true
v1119,v26317,fan,true
v1120,v3071,seq,true
v1120,v5317,ser,true
v1120,v5781,fan,true
v1121,v1118,preq,true
v1121,v1122,seq,true
v1121,v2497,char,true
v1121,v11727,char,false
v1122,v1121,preq,true
v1122,v2500,side,true
v1122,v11727,char,false
v1122,v27631,char,false
v1123,v5889,char,true
v1123,v13590,side,true
v1124,v5032,seq,true
v1125,v487,char,true
v1125,v887,ser,true
v1125,v1110,seq,true
v1126,v1618,char,true
v1126,v1619,ser,true
v1126,v9310,char,false
v1126,v56482,char,false
v1130,v1131,seq,true
v1130,v2296,char,true
v1130,v2339,char,true
v1130,v2340,preq,true
v1130,v18189,char,true
v1130,v47672,fan,true
v1131,v1130,preq,true
v1131,v2295,char,true
v1131,v18189,char,true
v1131,v25702,char,true
v1131,v33026,fan,true
v1132,v28895,char,false
v1134,v4180,fan,true
v1134,v7415,fan,true
v1136,v192,char,true
v1136,v915,preq,true
v1136,v1508,fan,true
v1136,v1509,char,true
v1136,v11128,fan,true
v1141,v842,preq,true
v1141,v3194,seq,true
v1141,v8664,char,true
v1142,v484,seq,true
v1143,v397,set,true
v1143,v581,char,true
v1143,v6245,seq,true
v1143,v9879,set,true
v1143,v12791,side,true
v1143,v16066,set,true
v1143,v16539,fan,true
v1143,v20012,side,true
v1145,v1671,ser,true
v1145,v2869,ser,true
v1146,v1147,seq,true
v1147,v1146,preq,true
v1148,v806,alt,true
v1149,v106,preq,true
v1150,v106,ser,true
v1150,v13265,ser,true
v1151,v5659,seq,true
v1152,v248,set,true
v1152,v1153,ser,true
v1152,v1284,preq,true
v1152,v1331,seq,true
v1152,v1966,side,true
v1152,v26011,char,true
v1152,v27682,char,true
v1152,v48326,side,false
v1152,v48331,side,false
v1153,v1152,ser,true
v1153,v1170,ser,true
v1153,v1331,seq,true
v1153,v27682,char,true
v1153,v48325,side,false
v1153,v48332,side,false
v1153,v48333,side,false
v1153,v48337,side,false
v1153,v48916,preq,true
v1155,v2886,fan,true
v1155,v6668,ser,true
v1160,v22731,fan,true
v1161,v1162,preq,true
v1161,v30683,seq,true
v1162,v1161,seq,true
v1162,v49493,set,true
v1169,v1081,char,true
v1169,v3196,fan,true
v1169,v3683,char,true
v1169,v4854,char,true
v1169,v7339,char,true
v1170,v1153,ser,true
v1170,v1171,ser,true
v1170,v1964,set,true
v1170,v27682,char,true
v1170,v48324,side,false
v1170,v48327,side,false
v1171,v1170,ser,true
v1171,v1173,seq,true
v1171,v1325,ser,true
v1171,v37206,preq,false
v1171,v48320,side,false
v1171,v48323,side,false
v1171,v48338,side,false
v1171,v48535,side,false
v1173,v1171,preq,true
v1173,v37113,fan,false
v1175,v4180,fan,true
v1177,v4777,char,true
v1179,v3789,alt,true
v1179,v5575,fan,true
v1179,v5937,char,true
v1179,v8175,char,true
v1181,v2367,fan,true
v1181,v11194,set,true
v1182,v1183,ser,true
v1183,v1182,ser,true
v1185,v7064,fan,true
v1186,v304,preq,true
v1187,v1281,set,true
v1187,v28057,fan,true
v1187,v29234,fan,true
v1187,v47111,fan,true
v1188,v19925,ser,true
v1190,v423,orig,true
v1192,v3094,alt,true
v1193,v14,set,true
v1193,v1349,set,true
v1193,v4791,char,true
v1194,v1899,fan,true
v1194,v14389,char,false
v1194,v51167,char,false
v1195,v2836,char,true
v1195,v5652,ser,true
v1195,v27691,set,true
v1197,v4102,seq,true
v1197,v7054,preq,true
v1197,v7751,char,true
v1198,v5085,fan,true
v1198,v13895,char,true
v1199,v7377,side,true
v1199,v20002,set,true
v1201,v1202,seq,true
v1202,v1201,preq,true
v1203,v6780,fan,true
v1204,v361,preq,true
v1204,v2903,set,true
v1204,v10798,seq,true
v1209,v1211,char,true
v1210,v530,orig,true
v1211,v1209,char,true
v1216,v1270,set,true
v1224,v1477,preq,true
v1224,v51049,fan,true
v1224,v51051,fan,true
v1225,v2050,ser,true
v1225,v4360,ser,true
v1230,v975,ser,true
v1230,v8093,fan,true
v1230,v11133,alt,true
v1234,v22449,fan,true
v1239,v3699,char,true
v1241,v5080,ser,true
v1241,v10561,ser,true
v1241,v51629,seq,false
v1241,v52502,alt,true
v1241,v60037,alt,true
v1247,v11937,char,true
v1248,v4039,side,true
v1253,v827,char,true
v1254,v5752,char,true
v1254,v5753,seq,true
v1259,v10353,side,true
v1267,v172,char,true
v1267,v1038,ser,true
v1267,v2389,ser,true
v1267,v3991,char,true
v1267,v4147,set,true
v1267,v6222,fan,true
v1267,v16084,ser,true
v1268,v11453,alt,true
v1270,v1216,set,true
v1272,v28802,alt,true
v1274,v278,seq,true
v1275,v216,preq,true
v1275,v50807,set,false
v1279,v2397,preq,true
v1279,v2398,char,true
v1279,v6959,fan,true
v1279,v8739,fan,true
v1279,v21687,fan,true
v1280,v2112,preq,true
v1280,v2114,char,true
v1281,v1187,set,true
v1281,v4930,char,false
v1281,v10131,side,true
v1281,v11269,fan,true
v1281,v54312,char,false
v1281,v59379,fan,true
v1282,v1283,fan,true
v1282,v1289,set,true
v1282,v20987,alt,false
v1283,v1282,orig,true
v1284,v1152,seq,true
v1285,v188,preq,true
v1285,v16672,ser,true
v1289,v1282,set,true
v1291,v9656,preq,true
v1292,v11450,seq,true
v1293,v1294,seq,true
v1294,v1293,preq,true
v1295,v6011,set,true
v1296,v26375,seq,true
v1296,v51304,fan,true
v1299,v1360,set,true
v1299,v10856,set,true
v1299,v45398,set,true
v1300,v675,set,true
v1300,v799,preq,true
v1300,v1301,side,true
v1300,v4059,ser,true
v1301,v1300,par,true
v1303,v28058,fan,true
v1306,v221,ser,true
v1306,v1913,seq,true
v1306,v10833,char,true
